order_id,order_timestamp,order_item_id,product_id,user_id,order_date
42762,2022-01-01 8:51:25,178468,3330,4897738,2022-01-01
38976,2022-03-29 17:59:41,192183,5152,5014071,2022-03-29
13147,2022-01-27 11:19:10,158796,6620,2571690,2022-01-27
20932,2022-03-02 5:11:04,199105,3894,5611068,2022-03-02
40543,2022-01-24 19:48:33,195725,4479,6730642,2022-01-24
29841,2022-03-30 0:02:36,115390,5143,9920095,2022-03-30
32469,2022-01-17 16:43:12,193382,779,8127878,2022-01-17
41566,2022-01-19 20:08:00,166128,704,8459007,2022-01-19
42630,2022-01-05 7:41:25,162263,3685,3810853,2022-01-05
18351,2022-01-24 8:21:36,142888,7691,6060780,2022-01-24
32576,2022-02-15 23:39:16,192203,6458,5807919,2022-02-15
17660,2022-02-26 13:28:47,181716,4094,8127168,2022-02-26
22675,2022-02-25 22:21:30,133237,5646,4191977,2022-02-25
13960,2022-01-23 0:36:17,113170,5160,5709092,2022-01-23
20940,2022-01-17 22:46:07,173152,5435,6293138,2022-01-17
37076,2022-02-27 18:51:31,191725,2637,7290497,2022-02-27
29676,2022-02-14 18:29:29,125449,978,3877591,2022-02-14
11902,2022-01-30 17:44:07,121516,2601,2823289,2022-01-30
20738,2022-02-23 9:52:20,163481,5642,4715584,2022-02-23
23396,2022-03-02 10:48:04,126029,7875,6439634,2022-03-02
28500,2022-03-19 5:53:51,116531,3852,2715327,2022-03-19
45247,2022-03-11 8:26:47,172770,1210,6325804,2022-03-11
20521,2022-03-26 20:39:06,128004,8440,6499561,2022-03-26
33832,2022-03-30 15:09:53,122201,6409,5264463,2022-03-30
11486,2022-02-16 23:25:00,155278,5277,6251786,2022-02-16
15657,2022-03-29 12:09:43,163828,5638,5159970,2022-03-29
19151,2022-03-24 23:30:11,190688,7090,7756782,2022-03-24
16504,2022-02-16 3:58:29,113566,3883,8761934,2022-02-16
16713,2022-01-29 1:46:17,124195,2161,3290096,2022-01-29
40716,2022-03-19 17:46:43,144901,4331,7255483,2022-03-19
28896,2022-02-09 2:10:55,194796,8188,3722026,2022-02-09
35098,2022-01-27 10:14:22,128308,5881,7235264,2022-01-27
31615,2022-02-22 18:06:09,118073,3176,8322934,2022-02-22
20706,2022-02-27 9:21:13,179462,1336,9338275,2022-02-27
18433,2022-03-19 4:36:05,160877,7115,4867112,2022-03-19
24275,2022-03-11 16:00:26,178900,2133,2280107,2022-03-11
31020,2022-03-16 21:43:54,185320,3083,5582917,2022-03-16
13147,2022-01-27 11:19:10,113734,1710,2571690,2022-01-27
19309,2022-03-20 17:19:30,117051,749,2383192,2022-03-20
18791,2022-02-03 3:10:32,151276,5182,7713365,2022-02-03
25395,2022-02-24 0:07:47,188196,4345,6730471,2022-02-24
38098,2022-03-16 19:21:20,152104,4527,5243330,2022-03-16
27695,2022-02-27 9:21:13,114305,6089,2028818,2022-02-27
29255,2022-01-26 5:17:33,192550,7326,5222952,2022-01-26
32230,2022-01-28 0:16:51,130534,6580,7592373,2022-01-28
14361,2022-02-08 3:17:01,163521,8358,4146353,2022-02-08
29871,2022-02-13 12:14:54,141783,5697,7455335,2022-02-13
40879,2022-02-18 17:19:30,182468,2654,6850578,2022-02-18
25356,2022-02-07 13:40:27,125798,7078,6091159,2022-02-07
44703,2022-01-30 19:01:53,137487,3805,3300057,2022-01-30
23492,2022-03-27 10:02:42,137826,1753,2989675,2022-03-27
38277,2022-02-15 13:30:05,116656,822,6600637,2022-02-15
34744,2022-03-30 22:17:36,160895,2829,3557273,2022-03-30
31050,2022-03-29 20:22:15,156870,2749,5277597,2022-03-29
17084,2022-01-11 20:31:19,178445,7469,3565942,2022-01-11
14175,2022-03-22 20:05:24,158721,7433,9824097,2022-03-22
38652,2022-01-26 21:29:39,155540,2351,9889583,2022-01-26
12735,2022-02-01 5:48:40,173125,5718,8795348,2022-02-01
17502,2022-02-16 0:18:09,186380,8382,1985990,2022-02-16
33664,2022-01-17 5:03:18,152274,1610,8496113,2022-01-17
19338,2022-02-23 20:14:28,178351,6611,5792680,2022-02-23
20505,2022-03-05 9:13:27,119901,4611,4427949,2022-03-05
14506,2022-03-10 5:13:40,182512,739,2786410,2022-03-10
15997,2022-01-26 21:42:37,199223,5922,4493504,2022-01-26
12505,2022-02-06 1:48:52,181322,1336,2746596,2022-02-06
18024,2022-01-03 15:56:33,199776,5788,6890943,2022-01-03
44170,2022-03-02 20:44:17,170304,1570,9333516,2022-03-02
39614,2022-01-23 9:01:47,190998,4602,4807751,2022-01-23
30679,2022-01-16 17:23:23,162413,6705,8352891,2022-01-16
33632,2022-01-12 2:08:19,130546,8186,9236556,2022-01-12
26211,2022-01-03 1:02:13,173172,6110,8347940,2022-01-03
44558,2022-03-31 0:53:08,182359,6075,9613854,2022-03-31
12457,2022-03-12 20:57:15,134750,4010,9256009,2022-03-12
40592,2022-03-15 18:30:47,155094,8095,7031946,2022-03-15
36099,2022-03-12 19:52:26,123011,4046,3567531,2022-03-12
14112,2022-02-06 5:16:15,111990,2113,6922022,2022-02-06
30921,2022-03-05 15:03:24,147570,1380,6406171,2022-03-05
13618,2022-03-19 19:43:22,115668,3513,3949878,2022-03-19
15747,2022-01-17 19:44:40,146507,2507,4401496,2022-01-17
32132,2022-03-31 22:42:14,136565,3716,7582920,2022-03-31
41072,2022-02-28 6:05:31,165624,6503,4415393,2022-02-28
22040,2022-03-21 11:28:15,163969,2725,5318523,2022-03-21
38458,2022-02-24 16:32:50,151698,2448,6355737,2022-02-24
29442,2022-01-08 21:52:59,120119,1573,2074632,2022-01-08
37783,2022-03-18 18:39:51,158160,3650,2968313,2022-03-18
16504,2022-02-16 3:58:29,128951,1087,8761934,2022-02-16
31719,2022-03-30 17:32:27,116474,7044,9626876,2022-03-30
26893,2022-03-10 20:59:50,189269,1669,9358010,2022-03-10
42209,2022-03-21 12:20:05,120552,6635,7010184,2022-03-21
15035,2022-03-22 8:51:25,126582,7465,7521181,2022-03-22
37367,2022-01-05 10:42:53,191173,4955,7638679,2022-01-05
23444,2022-01-26 13:30:05,198075,6890,6052718,2022-01-26
11357,2022-01-06 12:12:19,182764,1794,9604364,2022-01-06
43061,2022-03-06 7:15:30,173826,7166,2458238,2022-03-06
12925,2022-01-11 10:09:11,135896,7090,2940950,2022-01-11
18392,2022-03-01 14:29:42,157842,5230,9918493,2022-03-01
34501,2022-02-18 6:31:26,158396,4520,8980674,2022-02-18
28044,2022-01-25 19:47:15,127903,3294,4259822,2022-01-25
38168,2022-01-03 17:53:12,151740,6124,8422318,2022-01-03
27614,2022-01-23 3:37:45,155555,3513,9902668,2022-01-23
31522,2022-01-25 14:36:11,132535,6772,4979550,2022-01-25
13154,2022-01-23 7:31:03,113524,1869,4638509,2022-01-23
29853,2022-02-22 21:20:35,174849,8122,4390261,2022-02-22
19208,2022-01-27 14:20:38,130876,5974,6872922,2022-01-27
19780,2022-02-01 21:21:52,132258,4173,6206180,2022-02-01
11486,2022-02-16 23:25:00,154104,4013,6251786,2022-02-16
42946,2022-03-10 13:26:12,165862,5923,4715584,2022-03-10
13156,2022-03-26 16:06:55,177498,3294,7501385,2022-03-26
19861,2022-01-27 17:22:05,116714,831,9599211,2022-01-27
43755,2022-02-20 9:56:13,141245,3463,3113698,2022-02-20
43569,2022-02-08 17:06:32,160647,4545,6663143,2022-02-08
23025,2022-02-15 13:30:05,169644,6710,5459922,2022-02-15
43445,2022-02-11 13:22:18,197102,1682,3315418,2022-02-11
31906,2022-02-17 13:01:34,135051,1499,4177970,2022-02-17
31233,2022-02-16 21:02:26,185004,4040,5361339,2022-02-16
36995,2022-01-04 21:58:10,169617,7536,5036532,2022-01-04
43025,2022-01-18 4:49:02,144600,3399,4389679,2022-01-18
36989,2022-03-31 10:10:29,133718,2044,5052921,2022-03-31
20009,2022-01-12 10:59:44,121501,7361,2587216,2022-01-12
31495,2022-01-25 2:04:26,132942,1368,4640276,2022-01-25
17279,2022-01-03 4:03:40,160192,6613,3574530,2022-01-03
44084,2022-01-10 1:44:59,132743,3743,5851367,2022-01-10
42142,2022-01-03 7:05:08,189038,1291,8738414,2022-01-03
32311,2022-03-05 10:05:18,119580,7097,4765915,2022-03-05
33706,2022-01-01 12:18:48,130272,6673,6355943,2022-01-01
40175,2022-01-19 13:26:12,118425,6768,2018220,2022-01-19
24275,2022-03-11 16:00:26,182304,6611,2280107,2022-03-11
12470,2022-02-15 21:55:34,171156,6546,7271361,2022-02-15
30628,2022-02-20 13:23:36,189847,7271,7463408,2022-02-20
44018,2022-01-22 15:44:53,191635,6075,3431645,2022-01-22
21955,2022-01-21 1:17:46,137929,3700,8222890,2022-01-21
14010,2022-02-10 8:38:27,191272,7884,4915162,2022-02-10
44866,2022-01-21 0:51:51,178984,4211,7436533,2022-01-21
24096,2022-01-30 17:05:14,189001,2784,2322374,2022-01-30
26055,2022-03-20 7:23:17,134347,1812,6570057,2022-03-20
27915,2022-01-02 3:52:00,191706,4509,6995763,2022-01-02
15024,2022-01-02 21:34:50,193689,1744,6698356,2022-01-02
17249,2022-01-11 19:52:26,141200,680,5318523,2022-01-11
19221,2022-02-16 6:46:59,197298,1853,2916478,2022-02-16
31720,2022-03-26 6:10:42,179325,1139,3147103,2022-03-26
45230,2022-02-05 16:05:37,150068,7551,6007224,2022-02-05
31575,2022-02-06 22:46:07,132337,3441,5976997,2022-02-06
32555,2022-03-26 20:39:06,120892,1613,8136550,2022-03-26
34931,2022-03-19 10:26:02,145018,5994,1956592,2022-03-19
28902,2022-01-18 20:09:17,162644,7269,7219691,2022-01-18
14583,2022-01-23 0:36:17,122066,2640,9311828,2022-01-23
12684,2022-03-01 1:06:06,160656,836,2868428,2022-03-01
37518,2022-02-04 4:01:05,163528,7760,2864394,2022-02-04
37473,2022-03-11 0:40:11,127213,5014,2844466,2022-03-11
35295,2022-02-10 20:18:22,182956,8350,2504174,2022-02-10
18035,2022-03-11 19:53:44,171912,5913,6206180,2022-03-11
24367,2022-01-07 10:27:20,166536,6627,9172918,2022-01-07
39373,2022-03-20 22:04:39,195013,3887,4287521,2022-03-20
25803,2022-03-03 8:24:12,141775,947,3654168,2022-03-03
26066,2022-02-21 6:27:33,158574,3125,9582132,2022-02-21
14631,2022-01-12 21:34:50,143244,8054,4836963,2022-01-12
21956,2022-02-17 14:19:20,120369,4976,4628477,2022-02-17
17198,2022-01-13 19:36:53,158113,2771,1945318,2022-01-13
19262,2022-01-18 10:26:02,124053,851,8136550,2022-01-18
42008,2022-01-03 16:22:28,193645,6329,5833533,2022-01-03
36710,2022-02-06 23:37:58,195023,1225,4294995,2022-02-06
22515,2022-03-09 19:56:20,139442,2896,6935415,2022-03-09
23110,2022-01-26 23:13:20,135446,6202,4156841,2022-01-26
30263,2022-03-04 21:20:35,199639,1812,6084873,2022-03-04
17222,2022-03-06 15:15:04,171338,2587,5327384,2022-03-06
18917,2022-03-07 22:34:27,195421,2086,8491520,2022-03-07
23355,2022-03-12 12:57:41,143057,6316,5022520,2022-03-12
24197,2022-01-23 8:35:52,153046,4857,6615422,2022-01-23
25075,2022-03-26 13:57:18,176152,3157,7948182,2022-03-26
15984,2022-02-13 23:15:56,174438,5776,3633647,2022-02-13
27608,2022-03-28 16:56:10,176608,3595,5207785,2022-03-28
32831,2022-01-13 23:30:11,115228,6378,9248665,2022-01-13
34588,2022-01-13 19:49:51,190559,6511,7736392,2022-01-13
28872,2022-03-27 21:42:37,168649,1869,3990562,2022-03-27
17969,2022-03-17 17:36:21,134398,3982,7235510,2022-03-17
37523,2022-01-20 6:43:06,159405,1701,3563548,2022-01-20
34455,2022-02-16 21:15:23,139069,3547,7463408,2022-02-16
35839,2022-01-15 10:29:55,186097,4976,7826501,2022-01-15
26485,2022-03-16 7:54:23,151041,1535,5650859,2022-03-16
38016,2022-03-18 16:04:19,173106,4377,6406171,2022-03-18
12008,2022-01-22 19:25:13,167569,5086,9143312,2022-01-22
34749,2022-03-11 12:20:05,197911,1936,5770275,2022-03-11
34588,2022-01-13 19:49:51,137935,1103,7736392,2022-01-13
32245,2022-02-25 0:19:27,121437,6515,1964887,2022-02-25
33992,2022-01-28 3:18:18,153069,4479,5693774,2022-01-28
19233,2022-02-14 7:28:28,136516,4293,2777021,2022-02-14
30605,2022-02-11 1:29:26,118613,737,6168613,2022-02-11
43352,2022-01-21 1:04:48,147002,6838,6064466,2022-01-21
18974,2022-02-01 5:48:40,187841,7082,5168726,2022-02-01
23249,2022-02-26 6:46:59,198893,3729,3488726,2022-02-26
34668,2022-01-29 13:39:09,194154,6180,9457017,2022-01-29
23152,2022-01-20 6:04:13,183608,1715,2141805,2022-01-20
43065,2022-02-09 6:30:08,187179,6178,5303687,2022-02-09
36545,2022-01-13 5:34:24,147336,4064,9871951,2022-01-13
16912,2022-01-30 1:44:59,180401,8475,3495855,2022-01-30
17969,2022-03-17 17:36:21,125588,6560,7235510,2022-03-17
29935,2022-01-06 5:04:35,196422,7362,9729662,2022-01-06
18250,2022-03-25 18:17:49,132079,1390,4715769,2022-03-25
43356,2022-01-23 21:07:37,152803,1658,4089848,2022-01-23
26087,2022-03-13 14:14:09,115395,8011,8709052,2022-03-13
21590,2022-03-28 6:21:04,115140,2064,5017540,2022-03-28
13758,2022-02-12 18:19:07,162750,3543,6365138,2022-02-12
17969,2022-03-17 17:36:21,152027,3977,7235510,2022-03-17
21121,2022-02-02 6:00:19,132048,2345,3366111,2022-02-02
42855,2022-03-18 17:22:05,112129,5128,2562502,2022-03-18
31992,2022-01-25 7:41:25,117190,5858,9066507,2022-01-25
37936,2022-02-01 4:17:56,112626,6590,5110594,2022-02-01
27485,2022-01-02 4:30:53,146470,7679,4005947,2022-01-02
23286,2022-01-23 3:37:45,150725,1756,4259822,2022-01-23
11383,2022-01-20 8:52:43,187858,1665,8356022,2022-01-20
32304,2022-01-14 0:47:57,160649,2403,2004569,2022-01-14
31709,2022-01-30 22:55:12,186493,4177,6219375,2022-01-30
19131,2022-03-10 10:50:39,193391,5861,5489515,2022-03-10
42896,2022-01-10 5:51:15,144319,3673,3033692,2022-01-10
16287,2022-02-09 8:39:45,169818,8423,3219874,2022-02-09
16287,2022-02-09 8:39:45,121137,5607,3219874,2022-02-09
26066,2022-02-21 6:27:33,144095,7326,9582132,2022-02-21
39084,2022-02-06 6:59:57,182941,5788,4327280,2022-02-06
22200,2022-03-18 20:23:33,194297,1613,5798888,2022-03-18
26485,2022-03-16 7:54:23,178470,1261,5650859,2022-03-16
31649,2022-02-04 22:35:45,193452,4868,7849990,2022-02-04
35774,2022-01-08 0:42:46,145713,2103,8897962,2022-01-08
12325,2022-03-23 9:03:05,184718,7718,8020236,2022-03-23
19884,2022-03-28 11:19:10,191896,1359,8474086,2022-03-28
43206,2022-02-04 8:33:16,169273,3451,2023790,2022-02-04
40259,2022-03-21 3:54:36,139311,2209,1887919,2022-03-21
19883,2022-01-07 2:14:48,162331,7699,6232813,2022-01-07
34668,2022-01-29 13:39:09,115588,3718,9457017,2022-01-29
37203,2022-01-18 4:10:09,196021,680,2980614,2022-01-18
37693,2022-01-03 6:13:17,185085,6434,6923230,2022-01-03
15736,2022-01-23 13:59:54,146446,4216,6964056,2022-01-23
43353,2022-01-21 19:39:29,135047,6291,8047019,2022-01-21
26663,2022-02-09 11:15:17,117423,6493,2892195,2022-02-09
18417,2022-01-12 14:01:11,157012,5501,6123859,2022-01-12
39960,2022-02-08 6:44:24,142033,5039,8020236,2022-02-08
28627,2022-01-03 8:35:52,168862,6841,9754347,2022-01-03
39031,2022-01-24 15:29:19,155066,694,2951101,2022-01-24
21636,2022-01-13 15:04:42,127835,7686,8654584,2022-01-13
20147,2022-02-22 18:45:02,127976,2647,7135219,2022-02-22
34472,2022-01-10 12:33:03,162348,6162,7406045,2022-01-10
44706,2022-03-18 11:58:03,166895,6107,4597047,2022-03-18
13627,2022-03-04 22:25:23,184933,7672,9454629,2022-03-04
18196,2022-02-13 14:24:31,140022,3514,5577153,2022-02-13
45252,2022-03-22 18:34:40,164460,5983,4614605,2022-03-22
40801,2022-03-12 15:07:17,199281,8188,8166878,2022-03-12
30377,2022-02-09 6:17:10,166826,6998,1984675,2022-02-09
36234,2022-02-17 11:17:53,132717,3162,5022520,2022-02-17
28495,2022-01-29 10:50:39,163451,1448,7565658,2022-01-29
15657,2022-03-29 12:09:43,143241,2667,5159970,2022-03-29
41942,2022-01-12 7:06:26,179490,7998,7715759,2022-01-12
29401,2022-02-02 11:50:17,112972,2166,2505375,2022-02-02
30291,2022-03-26 10:04:00,135186,4662,5154259,2022-03-26
44468,2022-02-08 4:34:47,195607,7690,5154030,2022-02-08
16951,2022-01-06 12:12:19,163253,2883,2949705,2022-01-06
20568,2022-03-26 5:44:46,115082,4249,1883890,2022-03-26
27677,2022-01-30 19:53:44,184987,4770,3323687,2022-01-30
31027,2022-01-01 7:59:34,169422,1658,8323074,2022-01-01
41361,2022-01-19 21:12:48,163826,4211,3051976,2022-01-19
28309,2022-01-14 14:37:29,113243,1851,3620474,2022-01-14
16935,2022-01-19 10:37:42,128266,6378,2270177,2022-01-19
11716,2022-01-18 16:54:52,190304,5086,4020949,2022-01-18
16570,2022-03-06 0:33:42,117800,7622,4327280,2022-03-06
44547,2022-01-02 4:04:58,182877,7356,6054908,2022-01-02
11869,2022-01-02 12:04:32,181138,6316,8980674,2022-01-02
20745,2022-03-16 4:52:56,187563,7343,7753619,2022-03-16
24306,2022-03-04 21:59:28,131458,4288,9145586,2022-03-04
17046,2022-02-17 2:13:30,198210,5907,7492321,2022-02-17
31763,2022-03-18 6:21:04,127709,4946,6232813,2022-03-18
44550,2022-03-26 21:43:54,123523,1964,8293425,2022-03-26
44527,2022-01-18 0:16:51,170414,2550,3060272,2022-01-18
32053,2022-01-18 11:17:53,175609,4428,9068825,2022-01-18
21082,2022-03-31 9:57:31,151474,2247,8456155,2022-03-31
45108,2022-01-17 4:11:27,111212,3053,7899002,2022-01-17
35143,2022-03-18 7:51:47,187710,897,2989675,2022-03-18
18003,2022-02-26 22:07:14,146603,5862,9133922,2022-02-26
24480,2022-01-31 23:06:52,127570,5572,1952474,2022-01-31
11967,2022-02-09 2:49:48,178901,8270,5634392,2022-02-09
45325,2022-03-22 14:28:24,185504,2298,3918907,2022-03-22
42252,2022-03-28 13:15:49,150397,6034,3452269,2022-03-28
11968,2022-02-18 10:11:46,133128,7743,4422996,2022-02-18
21594,2022-02-25 14:34:53,173947,6312,5702721,2022-02-25
40621,2022-03-27 10:02:42,156358,3490,3717564,2022-03-27
35922,2022-03-21 22:03:21,180056,7608,3633647,2022-03-21
44018,2022-01-22 15:44:53,183622,7613,3431645,2022-01-22
32144,2022-02-27 3:57:12,124112,5415,5741260,2022-02-27
41633,2022-02-07 2:00:32,121432,4631,9393648,2022-02-07
11326,2022-02-10 23:32:47,114021,1136,6628861,2022-02-10
12344,2022-01-03 12:03:14,197421,4938,8269536,2022-01-03
34543,2022-01-01 14:15:27,175053,1975,5661156,2022-01-01
11333,2022-03-23 8:50:07,142181,4080,4825145,2022-03-23
22522,2022-03-18 22:20:12,185091,3103,3472648,2022-03-18
42258,2022-01-16 2:42:01,152019,6509,4531415,2022-01-16
19996,2022-02-07 16:15:59,189685,8116,3073143,2022-02-07
39597,2022-02-27 6:58:39,115323,3153,9550466,2022-02-27
28212,2022-02-23 13:45:38,151575,3863,6285059,2022-02-23
17502,2022-02-16 0:18:09,175980,6515,1985990,2022-02-16
39365,2022-02-13 5:07:11,118908,5652,4082160,2022-02-13
25106,2022-01-17 2:27:46,177034,3431,3110297,2022-01-17
21468,2022-01-24 3:49:25,167103,1613,6406171,2022-01-24
25508,2022-01-09 20:33:55,145870,5219,2660374,2022-01-09
38658,2022-02-18 6:05:31,119818,7919,8580892,2022-02-18
13657,2022-02-17 1:08:42,174804,3008,9333516,2022-02-17
43978,2022-02-21 13:22:18,189609,854,5842662,2022-02-21
37682,2022-02-07 6:45:41,186549,2267,8001876,2022-02-07
28615,2022-01-01 23:32:47,152063,8044,1966558,2022-01-01
31446,2022-03-08 8:30:41,166788,7390,4127698,2022-03-08
35045,2022-02-05 4:51:38,163609,5501,5611085,2022-02-05
31522,2022-01-25 14:36:11,198115,7333,4979550,2022-01-25
14506,2022-03-10 5:13:40,135500,7332,2786410,2022-03-10
15813,2022-01-05 0:59:37,157476,748,6927841,2022-01-05
29976,2022-03-28 8:30:41,156674,6249,4015534,2022-03-28
30995,2022-02-07 6:58:39,146123,4173,4086983,2022-02-07
20669,2022-03-06 10:55:50,188138,5021,7513333,2022-03-06
22587,2022-03-23 4:17:56,169498,1224,6663143,2022-03-23
27708,2022-01-12 17:02:39,191844,2487,6964056,2022-01-12
11436,2022-03-15 20:40:24,182408,8060,6033425,2022-03-15
39433,2022-02-12 2:58:52,197964,7510,3326055,2022-02-12
20513,2022-03-13 7:32:21,113919,1747,9490869,2022-03-13
24383,2022-03-08 13:02:52,180831,4304,7529157,2022-03-08
42622,2022-01-01 18:21:43,172161,6376,3620192,2022-01-01
34196,2022-02-02 19:49:51,188978,6074,9517893,2022-02-02
29573,2022-01-22 13:09:21,168779,3109,7177982,2022-01-22
11620,2022-01-04 21:19:17,172886,7278,7191889,2022-01-04
32365,2022-03-26 1:38:30,143559,785,3191409,2022-03-26
30711,2022-02-13 14:24:31,156812,1058,5896138,2022-02-13
11892,2022-01-14 6:24:57,193239,4696,4893997,2022-01-14
35921,2022-01-17 16:30:15,169308,4143,2577438,2022-01-17
14513,2022-01-26 22:34:27,198423,6434,2028818,2022-01-26
24724,2022-01-21 23:45:45,179034,3022,5526539,2022-01-21
39835,2022-03-21 4:20:31,133955,5631,5620746,2022-03-21
16657,2022-02-04 11:21:46,146136,7367,7685124,2022-02-04
30817,2022-01-30 21:37:26,143015,2716,6741271,2022-01-30
36501,2022-02-16 12:11:01,117385,5364,6688202,2022-02-16
13963,2022-02-26 6:46:59,117659,8455,5310985,2022-02-26
26579,2022-03-25 10:05:18,197152,7923,2510440,2022-03-25
18403,2022-02-12 16:48:23,182083,4614,9902240,2022-02-12
41852,2022-03-11 1:06:06,196412,6449,7798798,2022-03-11
23981,2022-02-05 3:33:52,156298,6698,2201540,2022-02-05
12515,2022-02-09 8:13:50,163484,7809,8572513,2022-02-09
41621,2022-03-12 23:45:45,161783,3925,2398703,2022-03-12
43090,2022-02-03 17:25:59,125769,7204,5885119,2022-02-03
30354,2022-02-20 21:49:05,122684,8036,6806728,2022-02-20
22826,2022-03-13 20:42:59,125098,7288,5725803,2022-03-13
23120,2022-03-26 21:43:54,141871,6092,9493395,2022-03-26
11480,2022-01-18 11:30:50,132698,7031,6563411,2022-01-18
42720,2022-02-20 14:41:22,112350,8111,7177982,2022-02-20
25118,2022-03-29 11:56:46,145111,7628,3979199,2022-03-29
30735,2022-02-22 7:56:59,151383,6869,6567959,2022-02-22
18834,2022-01-09 13:26:12,123133,2470,6969436,2022-01-09
19191,2022-02-06 15:51:22,141291,3235,8464297,2022-02-06
40632,2022-01-11 16:25:04,120400,6034,6338051,2022-01-11
26025,2022-02-26 20:36:30,140162,7919,4486452,2022-02-26
45484,2022-02-07 10:26:02,179567,2926,3326055,2022-02-07
42855,2022-03-18 17:22:05,186452,3330,2562502,2022-03-18
14054,2022-02-23 8:21:36,149840,4979,4082160,2022-02-23
23025,2022-02-15 13:30:05,139472,2575,5459922,2022-02-15
40590,2022-03-02 15:20:15,138459,8122,9457017,2022-03-02
38231,2022-03-10 8:02:10,190047,806,4672885,2022-03-10
36183,2022-02-14 15:15:04,192884,5651,3700535,2022-02-14
39729,2022-03-06 14:10:16,144932,4878,8459007,2022-03-06
37839,2022-02-05 23:26:18,142766,3637,5109131,2022-02-05
21295,2022-01-11 6:02:55,152188,2667,8749818,2022-01-11
21717,2022-02-05 18:41:09,136865,5858,3810853,2022-02-05
36694,2022-02-14 7:28:28,154426,3819,1961455,2022-02-14
40083,2022-01-10 12:07:08,161545,6378,3267077,2022-01-10
45077,2022-01-19 22:43:32,177096,6815,4897738,2022-01-19
38794,2022-02-19 10:10:29,119792,3583,2219599,2022-02-19
28260,2022-01-01 21:23:10,122780,6105,6603205,2022-01-01
37837,2022-01-27 21:41:19,147645,3747,8065460,2022-01-27
16931,2022-03-11 16:00:26,178869,5423,6285059,2022-03-11
34732,2022-02-01 1:03:31,169146,4893,4722823,2022-02-01
39276,2022-03-12 19:52:26,197135,4844,1860176,2022-03-12
37229,2022-01-30 19:14:51,124309,4129,4959712,2022-01-30
17831,2022-03-03 1:16:28,116258,4664,9277505,2022-03-03
14875,2022-01-22 19:38:11,166953,6620,3071839,2022-01-22
39112,2022-01-23 0:49:15,173642,1144,1984353,2022-01-23
31027,2022-01-01 7:59:34,131064,5896,8323074,2022-01-01
32825,2022-01-10 2:23:52,173282,2598,6806728,2022-01-10
24577,2022-01-29 22:30:34,118236,3997,9926647,2022-01-29
29352,2022-03-03 19:51:09,115339,2904,4218656,2022-03-03
18060,2022-01-07 21:28:21,118195,6376,6617124,2022-01-07
25620,2022-02-27 16:28:57,131174,3159,2819641,2022-02-27
43038,2022-03-04 9:53:38,186548,4292,6170914,2022-03-04
35622,2022-02-17 1:08:42,120713,1380,5501028,2022-02-17
31744,2022-01-17 0:57:02,188408,6001,6050776,2022-01-17
42998,2022-02-20 14:15:27,123990,8185,4757664,2022-02-20
37590,2022-01-28 16:41:54,180260,2082,8572513,2022-01-28
39029,2022-03-11 9:05:40,123506,5663,7263693,2022-03-11
39373,2022-03-20 22:04:39,143298,8343,4287521,2022-03-20
43495,2022-01-23 11:50:17,187922,8011,5309966,2022-01-23
33998,2022-01-23 6:39:12,131067,3257,6381182,2022-01-23
27725,2022-01-01 19:52:26,116381,2868,9204361,2022-01-01
32975,2022-01-01 8:51:25,180205,1456,3940979,2022-01-01
25671,2022-02-19 1:06:06,153210,4648,2789582,2022-02-19
38991,2022-02-17 2:52:23,122089,4991,8035542,2022-02-17
38626,2022-02-04 22:35:45,129882,7334,1878873,2022-02-04
44596,2022-01-25 13:05:27,186350,6998,9058570,2022-01-25
29189,2022-03-23 10:59:44,133737,6362,6835811,2022-03-23
35398,2022-01-29 21:38:43,119179,4107,2281495,2022-01-29
16657,2022-02-04 11:21:46,195616,6149,7685124,2022-02-04
13955,2022-01-08 8:29:23,197169,3967,9540266,2022-01-08
29577,2022-03-01 16:52:17,124225,7189,4703897,2022-03-01
25381,2022-02-22 4:42:33,140832,2589,9135825,2022-02-22
12337,2022-01-29 1:46:17,121342,6177,8848182,2022-01-29
13688,2022-02-06 15:51:22,132356,4520,7736392,2022-02-06
27181,2022-01-11 16:25:04,177293,7315,5700398,2022-01-11
41629,2022-02-19 8:26:47,187258,5176,8985976,2022-02-19
13437,2022-03-17 19:07:04,176305,3235,5008424,2022-03-17
15298,2022-03-16 2:17:23,137703,8319,9307448,2022-03-16
33662,2022-02-06 0:05:11,167230,6227,5976997,2022-02-06
33671,2022-02-18 9:06:58,124837,6508,7753619,2022-02-18
26724,2022-01-18 6:58:39,170749,1491,4422384,2022-01-18
19472,2022-02-08 17:06:32,125381,6376,2571690,2022-02-08
27091,2022-02-03 13:45:38,139686,2708,3030854,2022-02-03
29599,2022-01-22 20:17:04,190298,6772,7642696,2022-01-22
44178,2022-03-12 6:28:50,160589,8328,7462328,2022-03-12
24653,2022-03-25 14:50:26,164518,3025,2589308,2022-03-25
31374,2022-02-23 3:36:27,130034,7551,5528420,2022-02-23
39960,2022-02-08 6:44:24,134943,3419,8020236,2022-02-08
24404,2022-02-17 19:56:20,176927,1956,9059798,2022-02-17
38321,2022-03-01 20:06:42,147461,7564,8118197,2022-03-01
31207,2022-01-21 1:04:48,148400,4551,4955579,2022-01-21
41992,2022-01-19 0:28:31,131112,7555,2563305,2022-01-19
